ID,Name,Description,Media_Type,Path_In_Zip,Taxon_ID,objid,bitstreamid,tags,creator,date,place,permission,source,Comment
0042046f5702e096a8201f042d757cf7,,,image/jpeg,,abelmoschusesculentus,EAEA0-91D8-C176-64B3-0,web.jpg,,,,,,,
19d96130be4481ead6ed0ceef2c068fd,,,image/jpeg,,abelmoschusesculentus,EAEA0-A49B-B65F-6E11-0,web.jpg,,,,,,,
97def904f79856414660bffffca7ce32,,,image/jpeg,,abelmoschusesculentus,EAEA0-2B84-9545-9223-0,web.jpg,,,,,,,
357a09472c5ddff414961c544ecc1003,fl_Cyperaceae_Bulbostylis_barbata_spcm_2004_490_Beni_50229_JH.JPG,,image/jpeg,,abildgaardiawallichianalye,EAEA0-FEBE-62C3-0195-0,web.JPG,,,,,,,
d6e6033445c6f5f9c4ecafa788ba2393,fl_Cyperaceae_Bulbostylis_barbata_spcm_CIRAD_Montp_50229_JH.jpg,,image/jpeg,,abildgaardiawallichianalye,EAEA0-0E58-7FCE-A300-0,web.jpg,,,,,,,
637a1b1f3602906acff92baae522ba13,fl_Fabaceae_Faboideae_Abrus_precatorius_spcm_unnumb_fr2_50283_JH.JPG,,image/jpeg,,abrusprecatorius,EAEA0-6E54-33DF-2B45-0,web.JPG,,,,,,,
6bc2962d265667ce56aa3c9808f657f8,fl_Fabaceae_Faboideae_Abrus_precatorius_spcm_unnumb_fr_closeup_50283_JH.jpg,,image/jpeg,,abrusprecatorius,EAEA0-59C9-84A5-A54E-0,web.jpg,,,,,,,
ce40e0d2cbe89ceb0e0a591889ad41c3,fl_Fabaceae_Faboideae_Abrus_precatorius_spcm_unnumb_fr1_50283_JH.jpg,,image/jpeg,,abrusprecatorius,EAEA0-B30C-C96A-42EB-0,web.jpg,,,,,,,
e69233f0caa3067cd5911fc7459c9312,fl_Fabaceae_Faboideae_Abrus_precatorius_spcm_Kikara_fr_50283_JH.JPG,,image/jpeg,,abrusprecatorius,EAEA0-629E-2C1F-C814-0,web.JPG,,,,,,,
1bbc3f0423a2a46eb30e0c661330ccba,fl_Malvaceae_Abutilon_pannosum_spcm_unnumb_Djenne_fl_50404_JH.tif,,image/tiff,,abutilonglaucum,EAEA0-DEA2-FC69-39ED-0,web.tif,,,,,,,
3c5b4b467477020b0004274453712246,fl_Malvaceae_Abutilon_pannosum_Labbezanga_entire_50404_JH.tif,,image/tiff,,abutilonglaucum,EAEA0-781D-6140-F768-0,web.tif,,,,,,,
4092340fc3d48a87f96eaac096ffbae4,fl_Malvaceae_Abutilon_pannosum_Hombori_bush_50404_JH.tif,,image/tiff,,abutilonglaucum,EAEA0-8323-BFDC-81F3-0,web.tif,,,,,,,
5e8ae70c1426010e5f40a0644f913901,fl_Malvaceae_Abutilon_pannosum_spcm_2006_unnumb_Beni_bud_50404_JH.JPG,,image/jpeg,,abutilonglaucum,EAEA0-1B67-D463-ABA9-0,web.JPG,,,,,,,
0b2c8193913c8eed18d09855fe0d54d2,fl_Fabaceae_Mimosoidiae_Senegalia_senegal_spcm_unnumb_Timbuktu_th_50366_JH.JPG,,image/jpeg,,acaciasenegal,EAEA0-FAD6-CCA0-E268-0,web.JPG,,,,,,,
9bc5f49937ab7cd19fe06eb46ef25a29,fl_Fabaceae_Mimosoidiae_Senegalia_senegal_spcm_unnumb_Tupere_fr_50366_JH.JPG,,image/jpeg,,acaciasenegal,EAEA0-CBF6-24C5-8CEB-0,web.JPG,,,,,,,
2d259eb76eda520aef26c6afd1249498,fl_Fabaceae_Mimosoideae_Vachellia_seyal_Bendiely_09_2011_br_50359_JH.JPG,,image/jpeg,,acaciaseyal,EAEA0-ACD7-EF5D-A3AB-0,web.JPG,,,,,,,
2f51d18566768668cae68ae9bdc649d2,fl_Fabaceae_Mimosoideae_Vachellia_seyal_Bendiely_09_2011_trunk_50359_JH.JPG,,image/jpeg,,acaciaseyal,EAEA0-A8A2-71A9-A0A0-0,web.JPG,,,,,,,
7562a87ef9e79b67f0675a8e5bbfeb8a,fl_Fabaceae_Mimosoidiae_Vachellia_seyal_Hombori_entire_50359_JH.tif,,image/tiff,,acaciaseyal,EAEA0-854C-F2B8-7006-0,web.tif,,,,,,,
abab086cefaf74a7e0f552cbf1147385,fl_Fabaceae_Mimosoideae_Vachellia_seyal_Bendiely_09_2011_entire_50359_JH.JPG,,image/jpeg,,acaciaseyal,EAEA0-5A12-75E5-4EF3-0,web.JPG,,,,,,,
cfef9824cafcdf95dc455e73fe570c1d,fl_Fabaceae_Mimosoidiae_Vachellia_seyal_white_Dianwely_50359_JH.jpg,,image/jpeg,,acaciaseyal,EAEA0-DFF1-20D5-A790-0,web.jpg,,,,,,,
d84e9cc441add7134cc7529cce1e6fc6,fl_Fabaceae_Mimosoidiae_Vachellia_seyal_red_Tupere_50359_JH.jpg,,image/jpeg,,acaciaseyal,EAEA0-4C4D-8587-7B45-0,web.jpg,,,,,,,
5a2969bcaabcb622ffcfffdce8cdb286,fl_Fabaceae_Mimosoidiae_Vachellia_tortilis_Tupere_br_th_50364_JH.JPG,,image/jpeg,,acaciatortilis,EAEA0-04C1-AF36-6923-0,web.JPG,,,,,,,
894b1b327ccc6bae6b1a716ba4aaab58,fl_Fabaceae_Mimosoidiae_Vachellia_tortilis_Hombori_entire_50364_JH.tif,,image/tiff,,acaciatortilis,EAEA0-686C-5D9B-7069-0,web.tif,,,,,,,
49084225abcd828a14422dd21000dcdc,,,image/jpeg,,acanthacrisruficorniscitrina,EAEA0-E82F-CB13-6C5C-0,web.jpg,,,,,,,
d889c9464b491bc48d51c0626480751c,,,image/jpeg,,acanthacrisruficorniscitrina,EAEA0-3467-656D-8591-0,web.jpg,,,,,,,
27ca70d789e4f9211fdff5cb3514c9a3,,,image/jpeg,,acanthodactylusboskianus,EAEA0-9AE0-999C-7576-0,web.jpg,,,,,,,
43991dcb0741d91f96dd0e1904837930,fl_Asteraceae_Acanthospermum_hispidum_Kikara_fl_50093_JH.tif,,image/tiff,,acanthospermumhispidum,EAEA0-D865-7015-0123-0,web.tif,,,,,,,
6dc8c3002b64390323ff41a7eb4fc630,fl_Asteraceae_Acanthospermum_hispidum_Douentza_50093_JH.tif,,image/tiff,,acanthospermumhispidum,EAEA0-2BA4-09D0-57DF-0,web.tif,,,,,,,
6ebb68fe4842d1dc14286ecf3a86d6a4,fl_Asteraceae_Acanthospermum_hispidum_spcm_01_2008_Songho_fr_50093_JH.JPG,,image/jpeg,,acanthospermumhispidum,EAEA0-7367-94EA-CD4A-0,web.JPG,,,,,,,
76d734f1c8d635ac9df57af29a4ce8b9,fl_Asteraceae_Acanthospermum_hispidum_spcm_01_2008_Songho_50093_JH.JPG,,image/jpeg,,acanthospermumhispidum,EAEA0-0DD5-4914-17D3-0,web.JPG,,,,,,,
eab203dc53e908ca44a7d372bd79c4cf,fl_Asteraceae_Acanthospermum_hispidum_Songho_01_2008_entire_dried_50093_JH.JPG,,image/jpeg,,acanthospermumhispidum,EAEA0-830D-9AB1-9051-0,web.JPG,,,,,,,
2784d663b5b81c6d48febe034227eef9,bird_Accipiter_badius_Beni_10_2011_ventral2_SM_60029_JH.JPG,,image/jpeg,,accipiterbadius,EAEA0-9EC7-0721-D798-0,web.JPG,,,,,,,
4112eb7399dd73e1d7daf889862cf9e2,bird_Accipiter_badius_Beni_10_2011_ventral3_SM_60029_JH.JPG,,image/jpeg,,accipiterbadius,EAEA0-230B-5CB7-FD80-0,web.JPG,,,,,,,
794fbd0c4da82b3c25dd53cf053bed35,bird_Accipiter_badius_Beni_10_2011_head_SM_60029_JH.JPG,,image/jpeg,,accipiterbadius,EAEA0-A427-2E21-E9BE-0,web.JPG,,,,,,,
a08cf75f6d4cfe870b6c54063ac099bd,https://lingweb.eva.mpg.de/tsammalex/images/e/e8/AccipiterBadius01.jpg,,image/jpeg,,accipiterbadius,EAEA0-0A80-440B-6681-0,web.jpg,,,,,,,
ad9a439ff0b76026155c4458fc36b910,bird_Accipiter_badius_Beni_10_2011_ventral1_SM_60029_JH.JPG,,image/jpeg,,accipiterbadius,EAEA0-3724-0C2E-F19D-0,web.JPG,,,,,,,
f362a4927fb9d596aa410bd68be15211,bird_Accipiter_badius_Beni_10_2011_dorsal2_SM_60029_JH.JPG,,image/jpeg,,accipiterbadius,EAEA0-7649-C9EB-7939-0,web.JPG,,,,,,,
fb1d99cb9cf769c6ccf28979e349fb1c,https://lingweb.eva.mpg.de/tsammalex/images/8/81/AccipiterBadius02.jpg,,image/jpeg,,accipiterbadius,EAEA0-227B-3AFE-4650-0,web.jpg,,,,,,,
03500cc0c26c7d7ff57cb3e75fd8df1a,fl_Amaranthaceae_Achyranthes_aspera_Beni_09_2011_50024_JH.JPG,,image/jpeg,,achyranthesasperasicula,EAEA0-E6DC-A7DC-B738-0,web.JPG,,,,,,,
0560adb6de661ff49d77dd45975c052d,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_spcm_2006_unnumb_Beni_defoliated_50024_JH.JPG,,image/jpeg,,achyranthesasperasicula,EAEA0-E772-2D23-7A9F-0,web.JPG,,,,,,,
0814e4851b3d1d8b7244399dbfb687bf,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_Kubewel_09_2006_fl_50024_JH.JPG,,image/jpeg,,achyranthesasperasicula,EAEA0-2F2B-6693-1D32-0,web.JPG,,,,,,,
3f5a0fa6346135a140b0f5e382f5d941,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_Hombori_ntire_50024_JH.tif,,image/tiff,,achyranthesasperasicula,EAEA0-8DDB-CD5C-FDD4-0,web.tif,,,,,,,
5c613686edd4a325f0441f722210958e,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_2006_024_entire_50024_JH.JPG,,image/jpeg,,achyranthesasperasicula,EAEA0-EF91-D180-DFDF-0,web.JPG,,,,,,,
5d2f87390347a93cfbd4f4db622c8c49,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_Hombori_fl_50024_JH.tif,,image/tiff,,achyranthesasperasicula,EAEA0-F1B3-5977-3439-0,web.tif,,,,,,,
b4548399f7276c3e1e6fef8723c24848,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_spcmn_2010_033_Boui_50024_JH.JPG,,image/jpeg,,achyranthesasperasicula,EAEA0-9710-9F28-1E23-0,web.JPG,,,,,,,
c9140a5778bbbff6a982f875114fbc30,fl_Amaranthaceae_Achyranthes_argentea_Hombori_50023_JH.tif,,image/tiff,,achyranthesasperasicula,EAEA0-84E1-55A7-E566-0,web.tif,,,,,,,
cdbb2e4ebd9a077d881b0f6cb43ca1a4,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_Boni_09_2006_entire_50024_JH.JPG,,image/jpeg,,achyranthesasperasicula,EAEA0-BB99-9151-D7CC-0,web.JPG,,,,,,,
47bc1ccd94c8941a261a57d7bfccdee8,https://lingweb.eva.mpg.de/tsammalex/images/0/08/AcinonyxJubatus03.jpg,,image/jpeg,,acinonyxjubatus,EAEA0-ED41-E84D-0DCD-0,web.jpg,,,,,,,
79cb411b5c538f9c3322dcdcc1865884,https://lingweb.eva.mpg.de/tsammalex/images/c/cd/AcinonyxJubatus02.jpg,,image/jpeg,,acinonyxjubatus,EAEA0-9543-A4CF-378E-0,web.jpg,,,,,,,
fdb6342d368937cd7e13ede443b0de75,https://lingweb.eva.mpg.de/tsammalex/images/f/f6/AcinonyxJubatus01.jpg,,image/jpeg,,acinonyxjubatus,EAEA0-70D1-511D-9033-0,web.jpg,,,,,,,
95e51519a2cc120a78d23c25b7ecde0a,mammal_rodent_mouse_Acomys_johannis_Beni_2005_below_60554_JH.jpg,,image/jpeg,,acomysjohannis,EAEA0-DC49-DBC2-BB54-0,web.jpg,,,,,,,
a4fa497171a89bbcf20c787d579efe43,mammal_rodent_mouse_Acomys_johannis_Beni_2005_above_60554_JH.jpg,,image/jpeg,,acomysjohannis,EAEA0-A89A-173F-F50F-0,web.jpg,,,,,,,
820ba0bab497fd182b7b8256a62f2710,Ins_Orthoptera_Caelifera_Acrididae_Calliptaminae_Acorypha_clara_06_2009_side_60365_JH.JPG,,image/jpeg,,acoryphaclara,EAEA0-0948-61A2-4203-0,web.JPG,,,,,,,
44d4b4d77d1beb5aba384c330fdc6183,Ins_Orthoptera_Caelifera_Acrididae_Calliptaminae_Acorypha_glaucopsis_Beni_09_2011_60366_JH.JPG,,image/jpeg,,acoryphaglaucopsis,EAEA0-756D-F1D3-7B22-0,web.JPG,,,,,,,
50827d69931cfb7fa86bb117f8bb7e87,Ins_Orthoptera_Caelifera_Acrididae_Calliptaminae_Acorypha_glaucopsis_Tupere_09_2006_with_femur_60366_JH.JPG,,image/jpeg,,acoryphaglaucopsis,EAEA0-15EE-D8D8-8125-0,web.JPG,,,,,,,
4d79a46cf4939c5619e7005aee3d0889,,,image/jpeg,,acrotylusblondeli,EAEA0-BE8B-C5DD-3403-0,web.jpg,,,,,,,
6e839bf673167deda89f190d70f5309e,Ins_Hymenoptera_Apidae_small_bee_Bendiely_05_2011_honey_on_stone_removed_from_house_wall_60358_JH.JPG,,image/jpeg,,actia,EAEA0-7F39-9523-4D24-0,web.JPG,,,,,,,
1b3f99146733cb1fbd06b0ea78df1488,fl_aa_fern_Actiniopteridaceae_Actiniopteris_radiata_Kikara_50002_JH.jpg,,image/jpeg,,actiniopterisradiata,EAEA0-E420-9D74-432C-0,web.tif,,,,,,,
328d2bb6331ae7744a1691654726c884,fl_aa_fern_Actiniopteridaceae_Actiniopteris_radiata_spcm_CIRAD_Montp_50002_JH.jpg,,image/jpeg,,actiniopterisradiata,EAEA0-7AFA-F19C-D9A9-0,web.jpg,,,,,,,
ea3c9d4dbb4fe9f2cafc652b04718e7e,fl_aa_fern_Actiniopteridaceae_Actiniopteris_radiata_spcm_Kikara_50002_JH.JPG,,image/jpeg,,actiniopterisradiata,EAEA0-DA23-8E6C-E6E0-0,web.JPG,,,,,,,
30adc326da964bd0a9598ecd416a9c4b,,,image/jpeg,,actophilornisafricanus,EAEA0-A4D0-AD20-4C1D-0,web.jpg,,,,,,,
ac5197703823a66407dfaba9a6d7ac6d,,,image/jpeg,,actophilornisafricanus,EAEA0-89EC-6AAC-658F-0,web.jpg,,,,,,,
1ba21a63c11590fe643f6f84abda4940,fl_Malvaceae_Adansonia_digitata_Songho_01_2008_fr_50119_JH.JPG,,image/jpeg,,adansoniadigitata,EAEA0-C3F0-CD4B-146D-0,web.JPG,,,,,,,
2f8415e3f7f17c329ec17c77fea127b7,fl_Malvaceae_Adansonia_digitata_Bamba_Dogon_06_2009_bud_fl_lf_50119_JH.JPG,,image/jpeg,,adansoniadigitata,EAEA0-CB0F-E413-6571-0,web.JPG,,,,,,,
8bc6d4e8702423c78b08c1f5d493b842,https://lingweb.eva.mpg.de/tsammalex/images/c/cd/AdansoniaDigitata01.jpg,,image/jpeg,,adansoniadigitata,EAEA0-EA2F-1B23-6869-0,web.jpg,,,,,,,
d54f62710545ffe25da05250689d21ea,fl_Malvaceae_Adansonia_digitata_Tebul_Bamba_06_2009_fl_50119_JH.JPG,,image/jpeg,,adansoniadigitata,EAEA0-95AD-83FB-7529-0,web.JPG,,,,,,,
1269f97a06bca29c8004bd518592c2ea,fl_Fabaceae_Faboideae_Aeschynomene_indica_Gao_fl_50284_JH.tif,,image/tiff,,aeschynomeneindica,EAEA0-31B4-7841-2091-0,web.tif,,,,,,,
17bc6554bf2c72da7d172afda9fb5898,fl_Fabaceae_Faboideae_Aeschynomene_indica_spcm_CIRAD_Montp_50284_fr_JH.jpg,,image/jpeg,,aeschynomeneindica,EAEA0-70B7-ACB5-32CD-0,web.jpg,,,,,,,
23b553c57a724d7663c96ca7674f08ce,fl_Fabaceae_Faboideae_Aeschynomene_indica_spcm_unnumb2_50284_JH.JPG,,image/jpeg,,aeschynomeneindica,EAEA0-D36B-F185-194C-0,web.JPG,,,,,,,
2b254fc84eeb89ec871ab4d1c2bf1a55,fl_Fabaceae_Faboideae_Aeschynomene_indica_spcm_Gao_fr_50284_JH.JPG,,image/jpeg,,aeschynomeneindica,EAEA0-62B2-CCB7-6404-0,web.JPG,,,,,,,
520478d1e98d85b9b46cd1885978aba1,fl_Fabaceae_Faboideae_Aeschynomene_indica_northDogon_50284_JH.jpg,,image/jpeg,,aeschynomeneindica,EAEA0-E1D9-71E1-414F-0,web.jpg,,,,,,,
5b725b8a875a4ea8c53e81d86b742684,fl_Fabaceae_Faboideae_Aeschynomene_indica_Nando_10_2011_fl_fr_50284_JH.JPG,,image/jpeg,,aeschynomeneindica,EAEA0-A8F2-D8A7-16DA-0,web.JPG,,,,,,,
7a4dccb32d0e6f1f643cf0f4fb1b8d63,fl_Fabaceae_Faboideae_Aeschynomene_indica_Kubewel_stand_50284_JH.jpg,,image/jpeg,,aeschynomeneindica,EAEA0-D0AC-BC94-D085-0,web.jpg,,,,,,,
96585d8933a9e86a7d93444403658152,fl_Fabaceae_Faboideae_Aeschynomene_indica_spcm_Kikara_fr_50284_JH.JPG,,image/jpeg,,aeschynomeneindica,EAEA0-5AA3-51DD-D412-0,web.JPG,,,,,,,
d9762e634b7ff5007ab440b6497eb648,fl_Fabaceae_Faboideae_Aeschynomene_indica_spcm_unnumb1_50284_JH.JPG,,image/jpeg,,aeschynomeneindica,EAEA0-BCD8-EAFF-2636-0,web.JPG,,,,,,,
014d41a596919cc71dd971112eb8a3aa,,,image/jpeg,,aframomummelegueta,EAEA0-DA90-3A77-D0E8-0,web.jpg,,,,,,,
2396243e1a69954827d3f95824466895,,,image/jpeg,,aframomummelegueta,EAEA0-2CF8-ECDB-6A6A-0,web.jpg,,,,,,,
436b0fe81cf4e2afc714bb30a3c86149,,,image/jpeg,,aframomummelegueta,EAEA0-2313-5D94-9395-0,web.jpg,,,,,,,
74a5e65a5695e5f4d3867e8251404626,fl_Cyperaceae_Afrotrilepis_pilosa_spcm_Kikara_spike_50230_JH.JPG,,image/jpeg,,afrotrilepispilosa,EAEA0-4E4B-8119-D8B3-0,web.JPG,,,,,,,
b1967c5f0a458afc83d390d291878db0,fl_Cyperaceae_Afrotrilepis_pilosa_spcm_2005_507_Walo_50230_JH.JPG,,image/jpeg,,afrotrilepispilosa,EAEA0-B1C9-4381-E225-0,web.JPG,,,,,,,
c5ec412df2f54a65c0b05243807ad811,fl_Cyperaceae_Afrotrilepis_pilosa_Kikara_50230_JH.tif,,image/tiff,,afrotrilepispilosa,EAEA0-11AA-DAF7-5A04-0,web.tif,,,,,,,
f4c3bba060f556e0d6ad7c1116972b52,fl_Cyperaceae_Afrotrilepis_pilosa_spcm_IvCoast_CIRAD_Montp_50230_JH.jpg,,image/jpeg,,afrotrilepispilosa,EAEA0-2827-5A28-3C10-0,web.jpg,,,,,,,
0bbb72f66ba1342d42c186e2bc929334,reptile_lizard_Agamidae_Agama_boueti_KoporoPe_05_2011_head_from_side_60463_JH.JPG,,image/jpeg,,agamaboueti,EAEA0-AAAB-059D-FCC5-0,web.JPG,,,,,,,
0d7c25c8d467ee6321dddb736f03dfa2,reptile_lizard_Agamidae_Agama_boueti_KoporoPe_05_2011_ventral_60463_JH.JPG,,image/jpeg,,agamaboueti,EAEA0-9FB0-32C8-CA80-0,web.JPG,,,,,,,
4d86413799599f3f3ced93c021afad35,reptile_lizard_Agamidae_Agama_boueti_KoporoPe_05_2011_dorsal_60463_JH.JPG,,image/jpeg,,agamaboueti,EAEA0-6325-F131-CC5B-0,web.JPG,,,,,,,
e77aab67a0b2b2944d330d17d9209189,reptile_lizard_Agamidae_Agama_boueti_KoporoPe_05_2011_feet_60463_JH.JPG,,image/jpeg,,agamaboueti,EAEA0-3CD9-4E3D-000D-0,web.JPG,,,,,,,
21e7bf2338dc38af9e0556cd2a3b3ec9,reptile_lizard_Agamidae_Agama_sankaranica_Tupere_03_2008_above_60473_JH.JPG,,image/jpeg,,agamasankaranica,EAEA0-D189-4930-3282-0,web.JPG,,,,,,,
912c042530ee91f4285f894f993ae137,reptile_lizard_Agamidae_Agama_sankaranica_Douentza_spcm_2005_004_60473_JH.jpg,,image/jpeg,,agamasankaranica,EAEA0-F5FC-1D3B-90AF-0,web.jpg,,,,,,,
de958eab85425c3525102b3597b7a97f,reptile_lizard_Agamidae_Agama_sankaranica_Tupere_03_2008_below_60473_JH.JPG,,image/jpeg,,agamasankaranica,EAEA0-13A7-CE6D-625D-0,web.JPG,,,,,,,
4f60d3af2b389d2e2641854775a1f95c,Ins_Lepidoptera_Sphingidae_Agrius_convolvuli_Douentza_spcm_2005_052_caterpillar_60439_JH.jpg,,image/jpeg,,agriusconvolvuli,EAEA0-694A-C2C7-9252-0,web.jpg,,,,,,,
396357d70e204de80fa2819e56f099ef,Ins_Orthoptera_Caelifera_Acrididae_Oedipodinae_Aiolopus_simulatrix_Douentza_10_2006_entire_60394_JH.JPG,,image/jpeg,,aiolopussimulatrixsimulatrix,EAEA0-D5BB-99EF-E301-0,web.JPG,,,,,,,
6cee3f1230d821b691db4a970324aabd,Ins_Orthoptera_Caelifera_Acrididae_Oedipodinae_Aiolopus_simulatrix_Douentza_10_2006_dismembered_60394_JH.JPG,,image/jpeg,,aiolopussimulatrixsimulatrix,EAEA0-C305-35F1-0C95-0,web.JPG,,,,,,,
1283ae21244ee0851635a8d870545816,fl_Fabaceae_Mimosoideae_Albizia_chevalieri_Beni_entire_50349_JH.jpg,,image/jpeg,,albiziachevalieri,EAEA0-C5EB-B75D-A416-0,web.jpg,,,,,,,
39830fb613065f940f88118f090e1143,fl_Fabaceae_Mimosoideae_Albizia_chevalieri_spcm_2010_014_Perge_br_50349_JH.JPG,,image/jpeg,,albiziachevalieri,EAEA0-5D5A-FC16-0BB8-0,web.JPG,,,,,,,
51931eb3a893f5f57d06698a55f425fd,fl_Fabaceae_Mimosoideae_Albizia_chevalieri_Djenne_trunk_50349_JH.tif,,image/tiff,,albiziachevalieri,EAEA0-573B-C197-EBDF-0,web.tif,,,,,,,
577ff56f78fd7843b7fee7ddd9a89774,fl_Fabaceae_Mimosoideae_Albizia_chevalieri_Anda_entire_50349_JH.jpg,,image/jpeg,,albiziachevalieri,EAEA0-351F-BD84-D574-0,web.jpg,,,,,,,
60914759c27246a33940f5a5ee85751d,fl_Fabaceae_Mimosoideae_Albizia_chevalieri_Beni_entire2_50349_JH.jpg,,image/jpeg,,albiziachevalieri,EAEA0-7288-34A4-9EA3-0,web.jpg,,,,,,,
e874299a84418cf059cda204fce10006,fl_Fabaceae_Mimosoideae_Albizia_chevalieri_spcm_unnumb_Anda_lf_bark_50349_JH.JPG,,image/jpeg,,albiziachevalieri,EAEA0-B7F2-BFB9-B1F5-0,web.JPG,,,,,,,
fb7939fcc3ca53ac76b5a72c45d87fdc,fl_Fabaceae_Mimosoideae_Albizia_chevalieri_Djenne_entire_50349_JH.tif,,image/tiff,,albiziachevalieri,EAEA0-21A4-B486-04F9-0,web.tif,,,,,,,
b220693952287ff5ba9effebf595e472,fish_Alestes_baremoze_midsized_sardine_dried_10_cm_60201_JH.JPG,,image/jpeg,,alestesbaremoze,EAEA0-D9AB-F747-DF10-0,web.JPG,,,,,,,
906704a858d1e823597b44ff607d8b26,fish_Alestes_dentex_sethente_Douentza_01_2011_side_60202_JH.JPG,,image/jpeg,,alestesdentex,EAEA0-B12F-02E4-324A-0,web.JPG,,,,,,,
65a891cd37081417323a09d38d197158,,,image/jpeg,,alliumcepa,EAEA0-19C1-DD89-718D-0,web.jpg,,,,,,,
68ebab5dc7828dd9a66cfe6b892efbf9,,,image/jpeg,,alliumcepa,EAEA0-BE45-FD69-37F4-0,web.jpg,,,,,,,
8da9e284e44408842626660f4e8cf9dd,,,image/jpeg,,alliumcepa,EAEA0-1D38-7A22-0455-0,web.jpg,,,,,,,
df853999ef4d9dd24bcc8ea7d3c9b46c,,,image/jpeg,,alliumcepa,EAEA0-A029-D730-4EE8-0,web.jpg,,,,,,,
282063673eb9751ec2fd25f387af9144,,,image/jpeg,,alliumsativum,EAEA0-103A-8DFA-7130-0,web.jpg,,,,,,,
493420475ff1955ffd7e9f94ff750a1a,,,image/jpeg,,alliumsativum,EAEA0-D9ED-C2B3-61EA-0,web.jpg,,,,,,,
587adb15dd9dd031cca02b96a67e0fce,,,image/jpeg,,alliumsativum,EAEA0-3569-F312-F1FE-0,web.jpg,,,,,,,
d765a1f697b777bdad233da5512c5aa3,,,image/jpeg,,alliumsativum,EAEA0-EE4E-5284-2A10-0,web.jpg,,,,,,,
bde9a5cf8fe32ff4eea86688a430c29e,Ins_Coleoptera_Scarabaeidae_Scarabaeinae_Allogymnopleurus_aeneus_CIRAD_Montp_HPA_60316_JH.JPG,,image/jpeg,,allogymnopleurusaeneus,EAEA0-9334-CB0D-3432-0,web.JPG,,,,,,,
0a9e22f169c47677d59d818cbaac5df4,fl_Xanthorrhoeaceae_Aloe_buettneri_dried_leaves_as_medicine_Tupere_2008_50092_JH.JPG,,image/jpeg,,aloetenuifolia,EAEA0-6210-CF72-C737-0,web.JPG,,,,,,,
62d12b2bb7a2c3de237b22ddc6134b9c,fl_Xanthorrhoeaceae_Aloe_buettneri_spcm_2004_unnumb_Walo_50092_JH.JPG,,image/jpeg,,aloetenuifolia,EAEA0-6FA5-D070-FBC9-0,web.JPG,,,,,,,
807bec5f1d6818eaaaef7663751b3e97,fl_Xanthorrhoeaceae_Aloe_buettneri_Kundialang_09_2011_Dogulu_naagunEnda_50092_JH.JPG,,image/jpeg,,aloetenuifolia,EAEA0-E8CC-377B-75F5-0,web.JPG,,,,,,,
8cb4b99b7498f7dd98f55a098f10e3fa,fl_Xanthorrhoeaceae_Aloe_buettneri_Walo_10_2006_uprooted_50092_JH.JPG,,image/jpeg,,aloetenuifolia,EAEA0-23FE-39D0-C2BA-0,web.JPG,,,,,,,
ee8fad7843fd69d62986c166a24edcdd,fl_Xanthorrhoeaceae_Aloe_buettneri_Kubewel_50092_JH.jpg,,image/jpeg,,aloetenuifolia,EAEA0-62CB-CADE-462D-0,web.jpg,,,,,,,
b21080526402d30dda955bb01f767e6c,,,image/jpeg,,alopochenaegyptiaca,EAEA0-34BA-1CA9-DEE1-0,web.jpg,,,,,,,
f4f70d809ae8e7fd3f6bfa1e19899d20,,,image/jpeg,,alopochenaegyptiaca,EAEA0-E0B4-DE97-E95D-0,web.jpg,,,,,,,
4dac2c2112eb0231765853ac3ff08d82,fl_Amaranthaceae_Alternanthera_pungens_spcm_Chad_close_CIRAD_Montp_50027_JH.JPG,,image/jpeg,,alternantheraachyranthes,EAEA0-79A4-9D02-55DA-0,web.JPG,,,,,,,
53cdd792f69b7f57cf30ab6a8008a89e,fl_Amaranthaceae_Alternanthera_pungens_Segue_09_2011_spcm_50027_JH.JPG,,image/jpeg,,alternantheraachyranthes,EAEA0-9368-8DF2-E227-0,web.JPG,,,,,,,
5dd43223b5cb941f4e8b7d4c6d6c9b1b,fl_Amaranthaceae_Alternanthera_pungens_spcm_Chad_CIRAD_Montp_50027_JH.JPG,,image/jpeg,,alternantheraachyranthes,EAEA0-9DB0-F239-B705-0,web.JPG,,,,,,,
298da2018c01d241e7f6bcafbf6a0f31,fl_Fabaceae_Faboideae_Alysicarpus_ovalifolius_09_2006_lf_50285_JH.JPG,,image/jpeg,,alysicarpusovalifolius,EAEA0-CF78-18FB-CBD6-0,web.JPG,,,,,,,
990c6c25d22c7ac28b79076e6e74a767,fl_Fabaceae_Faboideae_Alysicarpus_ovalifolius_Segue_09_2011_50285_spcm_JH.JPG,,image/jpeg,,alysicarpusovalifolius,EAEA0-8B6D-1A98-0581-0,web.JPG,,,,,,,
