id,taxa__id,tags,mime_type,src,creator,date,place,gps,permission,source,comments,Name,canonicalName,GBIF_ID,GBIF_NAME,rank,kingdom,phylum,class_,order,family,genus,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey
0042046f5702e096a8201f042d757cf7,abelmoschusesculentus,general;flower;thumbnail2,image/jpeg,,Delince.J,2011-11-18,"Kovilpatti,Tamilnadu,India",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Okra(Abelmoschus_esculentus).JPG,,Abelmoschus esculentus,Abelmoschus esculentus,3152707,Abelmoschus esculentus Moench,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abelmoschus,6,7707728,220,941,6685,3152705
19d96130be4481ead6ed0ceef2c068fd,abelmoschusesculentus,fruit;thumbnail3,image/jpeg,,Earth100,2012-08-25,"Hong Kong, China",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Hong_Kong_Okra_Aug_25_2012.JPG,,Abelmoschus esculentus,Abelmoschus esculentus,3152707,Abelmoschus esculentus Moench,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abelmoschus,6,7707728,220,941,6685,3152705
97def904f79856414660bffffca7ce32,abelmoschusesculentus,fruit,image/jpeg,,Aravind Sivaraj,2013-08-17,unknown,,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Okra_sliced.JPG,,Abelmoschus esculentus,Abelmoschus esculentus,3152707,Abelmoschus esculentus Moench,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abelmoschus,6,7707728,220,941,6685,3152705
357a09472c5ddff414961c544ecc1003,abildgaardiawallichianalye,thumbnail2,image/jpeg,fl_Cyperaceae_Bulbostylis_barbata_spcm_2004_490_Beni_50229_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Abildgaardia wallichiana Lye,Bulbostylis barbata barbata,7226952,Bulbostylis barbata subsp. barbata,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Bulbostylis,6,7707728,196,1369,7708,2719209
d6e6033445c6f5f9c4ecafa788ba2393,abildgaardiawallichianalye,thumbnail1,image/jpeg,fl_Cyperaceae_Bulbostylis_barbata_spcm_CIRAD_Montp_50229_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Abildgaardia wallichiana Lye,Bulbostylis barbata barbata,7226952,Bulbostylis barbata subsp. barbata,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Bulbostylis,6,7707728,196,1369,7708,2719209
637a1b1f3602906acff92baae522ba13,abrusprecatorius,,image/jpeg,fl_Fabaceae_Faboideae_Abrus_precatorius_spcm_unnumb_fr2_50283_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Abrus precatorius,Abrus precatorius,10594944,Abrus precatorius,SPECIES,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Abrus,1,54,216,809,9647,2031596
6bc2962d265667ce56aa3c9808f657f8,abrusprecatorius,thumbnail2,image/jpeg,fl_Fabaceae_Faboideae_Abrus_precatorius_spcm_unnumb_fr_closeup_50283_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Abrus precatorius,Abrus precatorius,10594944,Abrus precatorius,SPECIES,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Abrus,1,54,216,809,9647,2031596
ce40e0d2cbe89ceb0e0a591889ad41c3,abrusprecatorius,,image/jpeg,fl_Fabaceae_Faboideae_Abrus_precatorius_spcm_unnumb_fr1_50283_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Abrus precatorius,Abrus precatorius,10594944,Abrus precatorius,SPECIES,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Abrus,1,54,216,809,9647,2031596
e69233f0caa3067cd5911fc7459c9312,abrusprecatorius,thumbnail1,image/jpeg,fl_Fabaceae_Faboideae_Abrus_precatorius_spcm_Kikara_fr_50283_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Abrus precatorius,Abrus precatorius,10594944,Abrus precatorius,SPECIES,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Abrus,1,54,216,809,9647,2031596
1bbc3f0423a2a46eb30e0c661330ccba,abutilonglaucum,thumbnail3,image/tiff,fl_Malvaceae_Abutilon_pannosum_spcm_unnumb_Djenne_fl_50404_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Abutilon glaucum,Abutilon glaucum,3938698,Abutilon glaucum G.Don,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abutilon,6,7707728,220,941,6685,3152599
3c5b4b467477020b0004274453712246,abutilonglaucum,thumbnail1,image/tiff,fl_Malvaceae_Abutilon_pannosum_Labbezanga_entire_50404_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Abutilon glaucum,Abutilon glaucum,3938698,Abutilon glaucum G.Don,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abutilon,6,7707728,220,941,6685,3152599
4092340fc3d48a87f96eaac096ffbae4,abutilonglaucum,thumbnail2,image/tiff,fl_Malvaceae_Abutilon_pannosum_Hombori_bush_50404_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Abutilon glaucum,Abutilon glaucum,3938698,Abutilon glaucum G.Don,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abutilon,6,7707728,220,941,6685,3152599
5e8ae70c1426010e5f40a0644f913901,abutilonglaucum,,image/jpeg,fl_Malvaceae_Abutilon_pannosum_spcm_2006_unnumb_Beni_bud_50404_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Abutilon glaucum,Abutilon glaucum,3938698,Abutilon glaucum G.Don,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abutilon,6,7707728,220,941,6685,3152599
0b2c8193913c8eed18d09855fe0d54d2,acaciasenegal,thumbnail3,image/jpeg,fl_Fabaceae_Mimosoidiae_Senegalia_senegal_spcm_unnumb_Timbuktu_th_50366_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia senegal,Acacia senegal,164011701,Acacia senegal Linnaeus 1753,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,165070450,165070514,165070555,165070799,165070800,165070819
9bc5f49937ab7cd19fe06eb46ef25a29,acaciasenegal,thumbnail2,image/jpeg,fl_Fabaceae_Mimosoidiae_Senegalia_senegal_spcm_unnumb_Tupere_fr_50366_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia senegal,Acacia senegal,164011701,Acacia senegal Linnaeus 1753,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,165070450,165070514,165070555,165070799,165070800,165070819
2d259eb76eda520aef26c6afd1249498,acaciaseyal,thumbnail2,image/jpeg,fl_Fabaceae_Mimosoideae_Vachellia_seyal_Bendiely_09_2011_br_50359_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia seyal,Acacia seyal,147315125,Acacia seyal Willd.,SPECIES,Plantae,,Magnoliopsida,,,,147314675,,147314732,,,
2f51d18566768668cae68ae9bdc649d2,acaciaseyal,,image/jpeg,fl_Fabaceae_Mimosoideae_Vachellia_seyal_Bendiely_09_2011_trunk_50359_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia seyal,Acacia seyal,147315125,Acacia seyal Willd.,SPECIES,Plantae,,Magnoliopsida,,,,147314675,,147314732,,,
7562a87ef9e79b67f0675a8e5bbfeb8a,acaciaseyal,general;thumbnail1,image/tiff,fl_Fabaceae_Mimosoidiae_Vachellia_seyal_Hombori_entire_50359_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia seyal,Acacia seyal,147315125,Acacia seyal Willd.,SPECIES,Plantae,,Magnoliopsida,,,,147314675,,147314732,,,
abab086cefaf74a7e0f552cbf1147385,acaciaseyal,,image/jpeg,fl_Fabaceae_Mimosoideae_Vachellia_seyal_Bendiely_09_2011_entire_50359_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia seyal,Acacia seyal,147315125,Acacia seyal Willd.,SPECIES,Plantae,,Magnoliopsida,,,,147314675,,147314732,,,
cfef9824cafcdf95dc455e73fe570c1d,acaciaseyal,,image/jpeg,fl_Fabaceae_Mimosoidiae_Vachellia_seyal_white_Dianwely_50359_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia seyal,Acacia seyal,147315125,Acacia seyal Willd.,SPECIES,Plantae,,Magnoliopsida,,,,147314675,,147314732,,,
d84e9cc441add7134cc7529cce1e6fc6,acaciaseyal,,image/jpeg,fl_Fabaceae_Mimosoidiae_Vachellia_seyal_red_Tupere_50359_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia seyal,Acacia seyal,147315125,Acacia seyal Willd.,SPECIES,Plantae,,Magnoliopsida,,,,147314675,,147314732,,,
5a2969bcaabcb622ffcfffdce8cdb286,acaciatortilis,thumbnail2,image/jpeg,fl_Fabaceae_Mimosoidiae_Vachellia_tortilis_Tupere_br_th_50364_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia tortilis,Acacia tortilis,8731919,Acacia tortilis Forssk.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,6,7707728,220,1370,5386,2978223
894b1b327ccc6bae6b1a716ba4aaab58,acaciatortilis,thumbnail1,image/tiff,fl_Fabaceae_Mimosoidiae_Vachellia_tortilis_Hombori_entire_50364_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acacia tortilis,Acacia tortilis,8731919,Acacia tortilis Forssk.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,6,7707728,220,1370,5386,2978223
49084225abcd828a14422dd21000dcdc,acanthacrisruficorniscitrina,general;nymph;thumbnail2,image/jpeg,,,,,,http://creativecommons.org/licenses/by-sa/4.0/,http://commons.wikimedia.org/wiki/File:Acanthacris_ruficornis_citrina_nymph_L5.jpg,,Acanthacris ruficornis citrina,Acanthacris ruficornis citrina,6255369,"Acanthacris ruficornis citrina (Serville, 1838)",SUBSPECIES,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Acanthacris,1,54,216,1458,9394,1705888
d889c9464b491bc48d51c0626480751c,acanthacrisruficorniscitrina,general;back;thumbnail1,image/jpeg,,gailhampshire,2011-04-25,"Jimena, Andalusia, Spain",,http://creativecommons.org/licenses/by/2.0/,http://media.eol.org/data_objects/24867992,,Acanthacris ruficornis citrina,Acanthacris ruficornis citrina,6255369,"Acanthacris ruficornis citrina (Serville, 1838)",SUBSPECIES,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Acanthacris,1,54,216,1458,9394,1705888
27ca70d789e4f9211fdff5cb3514c9a3,acanthodactylusboskianus,general;thumbnail1,image/jpeg,,cultnat,2011-09-15,,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/15643439,Acanthodactylus boskianus <br><p>Location: Wadi Degla</p>,Acanthodactylus boskianus,Acanthodactylus boskianus,5226727,"Acanthodactylus boskianus (Daudin, 1802)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Acanthodactylus,1,44,358,715,5201,2469510
43991dcb0741d91f96dd0e1904837930,acanthospermumhispidum,,image/tiff,fl_Asteraceae_Acanthospermum_hispidum_Kikara_fl_50093_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acanthospermum hispidum,Acanthospermum hispidum,3100375,Acanthospermum hispidum DC.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acanthospermum,6,7707728,220,414,3065,3100362
6dc8c3002b64390323ff41a7eb4fc630,acanthospermumhispidum,thumbnail3,image/tiff,fl_Asteraceae_Acanthospermum_hispidum_Douentza_50093_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acanthospermum hispidum,Acanthospermum hispidum,3100375,Acanthospermum hispidum DC.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acanthospermum,6,7707728,220,414,3065,3100362
6ebb68fe4842d1dc14286ecf3a86d6a4,acanthospermumhispidum,,image/jpeg,fl_Asteraceae_Acanthospermum_hispidum_spcm_01_2008_Songho_fr_50093_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acanthospermum hispidum,Acanthospermum hispidum,3100375,Acanthospermum hispidum DC.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acanthospermum,6,7707728,220,414,3065,3100362
76d734f1c8d635ac9df57af29a4ce8b9,acanthospermumhispidum,thumbnail4,image/jpeg,fl_Asteraceae_Acanthospermum_hispidum_spcm_01_2008_Songho_50093_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acanthospermum hispidum,Acanthospermum hispidum,3100375,Acanthospermum hispidum DC.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acanthospermum,6,7707728,220,414,3065,3100362
eab203dc53e908ca44a7d372bd79c4cf,acanthospermumhispidum,thumbnail2,image/jpeg,fl_Asteraceae_Acanthospermum_hispidum_Songho_01_2008_entire_dried_50093_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acanthospermum hispidum,Acanthospermum hispidum,3100375,Acanthospermum hispidum DC.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acanthospermum,6,7707728,220,414,3065,3100362
2784d663b5b81c6d48febe034227eef9,accipiterbadius,,image/jpeg,bird_Accipiter_badius_Beni_10_2011_ventral2_SM_60029_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Accipiter badius,Accipiter badius,2480610,"Accipiter badius (Gmelin, 1788)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,1,44,212,7191147,2877,9405810
4112eb7399dd73e1d7daf889862cf9e2,accipiterbadius,,image/jpeg,bird_Accipiter_badius_Beni_10_2011_ventral3_SM_60029_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Accipiter badius,Accipiter badius,2480610,"Accipiter badius (Gmelin, 1788)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,1,44,212,7191147,2877,9405810
794fbd0c4da82b3c25dd53cf053bed35,accipiterbadius,,image/jpeg,bird_Accipiter_badius_Beni_10_2011_head_SM_60029_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Accipiter badius,Accipiter badius,2480610,"Accipiter badius (Gmelin, 1788)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,1,44,212,7191147,2877,9405810
a08cf75f6d4cfe870b6c54063ac099bd,accipiterbadius,general;front;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/e/e8/AccipiterBadius01.jpg,Ravi Vaidyanathan,2007-07-28,unknown,,http://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Shikra1.jpg,,Accipiter badius,Accipiter badius,2480610,"Accipiter badius (Gmelin, 1788)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,1,44,212,7191147,2877,9405810
ad9a439ff0b76026155c4458fc36b910,accipiterbadius,,image/jpeg,bird_Accipiter_badius_Beni_10_2011_ventral1_SM_60029_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Accipiter badius,Accipiter badius,2480610,"Accipiter badius (Gmelin, 1788)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,1,44,212,7191147,2877,9405810
f362a4927fb9d596aa410bd68be15211,accipiterbadius,,image/jpeg,bird_Accipiter_badius_Beni_10_2011_dorsal2_SM_60029_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Accipiter badius,Accipiter badius,2480610,"Accipiter badius (Gmelin, 1788)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,1,44,212,7191147,2877,9405810
fb1d99cb9cf769c6ccf28979e349fb1c,accipiterbadius,general;side;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/8/81/AccipiterBadius02.jpg,J.M.Garg,2006-12-23,India,,http://creativecommons.org/licenses/by-sa/3.0/,http://en.wikipedia.org/wiki/File:Shikra-_Immature_at_Kolkata-_I_IMG_0540.jpg,,Accipiter badius,Accipiter badius,2480610,"Accipiter badius (Gmelin, 1788)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,1,44,212,7191147,2877,9405810
03500cc0c26c7d7ff57cb3e75fd8df1a,achyranthesasperasicula,,image/jpeg,fl_Amaranthaceae_Achyranthes_aspera_Beni_09_2011_50024_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Achyranthes aspera sicula,Achyranthes aspera sicula,103392948,Achyranthes aspera var. sicula,VARIETY,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,102974832,102986054,103019693,103377360,103389684,103392927
0560adb6de661ff49d77dd45975c052d,achyranthesasperasicula,,image/jpeg,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_spcm_2006_unnumb_Beni_defoliated_50024_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Achyranthes aspera sicula,Achyranthes aspera sicula,103392948,Achyranthes aspera var. sicula,VARIETY,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,102974832,102986054,103019693,103377360,103389684,103392927
0814e4851b3d1d8b7244399dbfb687bf,achyranthesasperasicula,,image/jpeg,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_Kubewel_09_2006_fl_50024_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Achyranthes aspera sicula,Achyranthes aspera sicula,103392948,Achyranthes aspera var. sicula,VARIETY,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,102974832,102986054,103019693,103377360,103389684,103392927
3f5a0fa6346135a140b0f5e382f5d941,achyranthesasperasicula,thumbnail1,image/tiff,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_Hombori_ntire_50024_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Achyranthes aspera sicula,Achyranthes aspera sicula,103392948,Achyranthes aspera var. sicula,VARIETY,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,102974832,102986054,103019693,103377360,103389684,103392927
5c613686edd4a325f0441f722210958e,achyranthesasperasicula,,image/jpeg,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_2006_024_entire_50024_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Achyranthes aspera sicula,Achyranthes aspera sicula,103392948,Achyranthes aspera var. sicula,VARIETY,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,102974832,102986054,103019693,103377360,103389684,103392927
5d2f87390347a93cfbd4f4db622c8c49,achyranthesasperasicula,,image/tiff,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_Hombori_fl_50024_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Achyranthes aspera sicula,Achyranthes aspera sicula,103392948,Achyranthes aspera var. sicula,VARIETY,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,102974832,102986054,103019693,103377360,103389684,103392927
b4548399f7276c3e1e6fef8723c24848,achyranthesasperasicula,thumbnail3,image/jpeg,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_spcmn_2010_033_Boui_50024_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Achyranthes aspera sicula,Achyranthes aspera sicula,103392948,Achyranthes aspera var. sicula,VARIETY,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,102974832,102986054,103019693,103377360,103389684,103392927
c9140a5778bbbff6a982f875114fbc30,achyranthesasperasicula,,image/tiff,fl_Amaranthaceae_Achyranthes_argentea_Hombori_50023_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Achyranthes aspera sicula,Achyranthes aspera sicula,103392948,Achyranthes aspera var. sicula,VARIETY,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,102974832,102986054,103019693,103377360,103389684,103392927
cdbb2e4ebd9a077d881b0f6cb43ca1a4,achyranthesasperasicula,thumbnail2,image/jpeg,fl_Amaranthaceae_Achyranthes_aspera_var_sicula_Boni_09_2006_entire_50024_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Achyranthes aspera sicula,Achyranthes aspera sicula,103392948,Achyranthes aspera var. sicula,VARIETY,Viridiplantae,Streptophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,102974832,102986054,103019693,103377360,103389684,103392927
47bc1ccd94c8941a261a57d7bfccdee8,acinonyxjubatus,face;thumbnail3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/0/08/AcinonyxJubatus03.jpg,Marcus T. Jaschen,2006-06-09,"Zoo Rostock, Germany",,http://creativecommons.org/licenses/by-sa/2.5/deed.en,http://commons.wikimedia.org/wiki/File:Gepard_zoo_rostock.jpg,,Acinonyx jubatus,Acinonyx jubatus,2435270,"Acinonyx jubatus (Schreber, 1775)",SPECIES,Animalia,Chordata,Mammalia,Carnivora,Felidae,Acinonyx,1,44,359,732,9703,2435269
79cb411b5c538f9c3322dcdcc1865884,acinonyxjubatus,general;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/c/cd/AcinonyxJubatus02.jpg,Malene Thyssen,2010-04-24,"Ree Park - Ebeltoft Safari, Denmark",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Gepardjagt1_%28Acinonyx_jubatus%29.jpg,,Acinonyx jubatus,Acinonyx jubatus,2435270,"Acinonyx jubatus (Schreber, 1775)",SPECIES,Animalia,Chordata,Mammalia,Carnivora,Felidae,Acinonyx,1,44,359,732,9703,2435269
fdb6342d368937cd7e13ede443b0de75,acinonyxjubatus,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/f/f6/AcinonyxJubatus01.jpg,Paul Maritz,2002,"Okavango, Botswana",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Cheetah_Botswana.jpg,,Acinonyx jubatus,Acinonyx jubatus,2435270,"Acinonyx jubatus (Schreber, 1775)",SPECIES,Animalia,Chordata,Mammalia,Carnivora,Felidae,Acinonyx,1,44,359,732,9703,2435269
95e51519a2cc120a78d23c25b7ecde0a,acomysjohannis,thumbnail2,image/jpeg,mammal_rodent_mouse_Acomys_johannis_Beni_2005_below_60554_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acomys johannis,Acomys johannis,4264828,"Acomys johannis Thomas, 1912",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Muridae,Acomys,1,44,359,1459,5510,2438252
a4fa497171a89bbcf20c787d579efe43,acomysjohannis,thumbnail1,image/jpeg,mammal_rodent_mouse_Acomys_johannis_Beni_2005_above_60554_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acomys johannis,Acomys johannis,4264828,"Acomys johannis Thomas, 1912",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Muridae,Acomys,1,44,359,1459,5510,2438252
820ba0bab497fd182b7b8256a62f2710,acoryphaclara,thumbnail1,image/jpeg,Ins_Orthoptera_Caelifera_Acrididae_Calliptaminae_Acorypha_clara_06_2009_side_60365_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acorypha clara,Acorypha clara,1713834,"Acorypha clara (F.Walker, 1870)",SPECIES,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Acorypha,1,54,216,1458,9394,1713778
44d4b4d77d1beb5aba384c330fdc6183,acoryphaglaucopsis,thumbnail2,image/jpeg,Ins_Orthoptera_Caelifera_Acrididae_Calliptaminae_Acorypha_glaucopsis_Beni_09_2011_60366_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Acorypha glaucopsis,Acorypha glaucopsis,1713853,"Acorypha glaucopsis (F.Walker, 1870)",SPECIES,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Acorypha,1,54,216,1458,9394,1713778
